FileName,base_name,file_type,file_ext,timestamp_precise,SequenceNumber,FileType,FileSize,DateTimeOriginal,SubSecTimeOriginal,ExposureTime,FNumber,ISO,ExposureCompensation,ExposureMode,ExposureProgram,FocalLength,FocusMode,FocusDistance2,ImageWidth,ImageHeight,Orientation,LensModel,Model,ReleaseMode2,AFPointSelected,subsec
A1205633.ARW,A1205633,RAW,arw,2025-09-27T12:24:00Z,0,ARW,64552960,2025:09:27 12:23:54,635,6.25e-4,2.8,100,0,1,1,73,3,1.79793293845734,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,635
A1205635.JPG,A1205635,JPG,jpg,2025-09-27T12:26:35Z,0,JPEG,25457064,2025:09:27 12:26:35,063,6.25e-4,2.8,100,0,1,1,59,3,85.5001265843329,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,63
A1205635.ARW,A1205635,RAW,arw,2025-09-27T12:26:35Z,0,ARW,73408512,2025:09:27 12:26:35,063,6.25e-4,2.8,100,0,1,1,59,3,85.5001265843329,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,63
A1205636.JPG,A1205636,JPG,jpg,2025-09-27T12:26:39Z,0,JPEG,24774952,2025:09:27 12:26:35,403,6.25e-4,2.8,100,0,1,1,59,3,85.5001265843329,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,403
A1205636.ARW,A1205636,RAW,arw,2025-09-27T12:26:39Z,0,ARW,72744960,2025:09:27 12:26:35,403,6.25e-4,2.8,100,0,1,1,59,3,85.5001265843329,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,403
A1205637.JPG,A1205637,JPG,jpg,2025-09-27T12:33:28Z,0,JPEG,8508485,2025:09:27 12:33:28,033,6.25e-4,2.8,100,0,1,1,65,3,3.87973681973143,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,33
A1205637.ARW,A1205637,RAW,arw,2025-09-27T12:33:28Z,0,ARW,59129856,2025:09:27 12:33:28,033,6.25e-4,2.8,100,0,1,1,65,3,3.87973681973143,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,33
A1205639.JPG,A1205639,JPG,jpg,2025-09-27T12:33:32Z,0,JPEG,11006515,2025:09:27 12:33:32,015,6.25e-4,2.8,125,0,1,1,150,3,3.40021331264854,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,15
A1205639.ARW,A1205639,RAW,arw,2025-09-27T12:33:32Z,0,ARW,61005824,2025:09:27 12:33:32,015,6.25e-4,2.8,125,0,1,1,150,3,3.40021331264854,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,15
A1205638.JPG,A1205638,JPG,jpg,2025-09-27T12:33:38Z,0,JPEG,8953172,2025:09:27 12:33:29,918,6.25e-4,2.8,100,0,1,1,150,3,4.18630279321783,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,918
A1205638.ARW,A1205638,RAW,arw,2025-09-27T12:33:38Z,0,ARW,58630144,2025:09:27 12:33:29,918,6.25e-4,2.8,100,0,1,1,150,3,4.18630279321783,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,918
A1205642.JPG,A1205642,JPG,jpg,2025-09-27T12:33:42Z,0,JPEG,12640473,2025:09:27 12:33:42,021,6.25e-4,2.8,100,0,1,1,50,3,3.11433049823544,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,21
A1205642.ARW,A1205642,RAW,arw,2025-09-27T12:33:42Z,0,ARW,62615552,2025:09:27 12:33:42,021,6.25e-4,2.8,100,0,1,1,50,3,3.11433049823544,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,21
A1205641.JPG,A1205641,JPG,jpg,2025-09-27T12:33:44Z,0,JPEG,9693401,2025:09:27 12:33:37,709,6.25e-4,2.8,100,0,1,1,150,3,2.65625707782579,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,709
A1205641.ARW,A1205641,RAW,arw,2025-09-27T12:33:44Z,0,ARW,60010496,2025:09:27 12:33:37,709,6.25e-4,2.8,100,0,1,1,150,3,2.65625707782579,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,709
A1205640.JPG,A1205640,JPG,jpg,2025-09-27T12:33:44Z,0,JPEG,8256751,2025:09:27 12:33:35,985,6.25e-4,2.8,100,0,1,1,150,3,2.16815139660891,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,985
A1205640.ARW,A1205640,RAW,arw,2025-09-27T12:33:44Z,0,ARW,62447616,2025:09:27 12:33:35,985,6.25e-4,2.8,100,0,1,1,150,3,2.16815139660891,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,985
A1205644.JPG,A1205644,JPG,jpg,2025-09-27T12:33:47Z,0,JPEG,12680036,2025:09:27 12:33:46,134,6.25e-4,2.8,100,-0.7,1,1,50,3,3.39167610376772,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,95,0,134
A1205644.ARW,A1205644,RAW,arw,2025-09-27T12:33:47Z,0,ARW,62361600,2025:09:27 12:33:46,134,6.25e-4,2.8,100,-0.7,1,1,50,3,3.39167610376772,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,95,0,134
A1205643.JPG,A1205643,JPG,jpg,2025-09-27T12:33:49Z,0,JPEG,12573392,2025:09:27 12:33:42,739,6.25e-4,2.8,100,0,1,1,50,3,3.39167610376772,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,739
A1205643.ARW,A1205643,RAW,arw,2025-09-27T12:33:49Z,0,ARW,62509056,2025:09:27 12:33:42,739,6.25e-4,2.8,100,0,1,1,50,3,3.39167610376772,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,739
A1205645.JPG,A1205645,JPG,jpg,2025-09-27T12:34:03Z,0,JPEG,9780287,2025:09:27 12:33:59,452,6.25e-4,2.8,100,-0.7,1,1,70,3,1.79727612445689,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,452
A1205645.ARW,A1205645,RAW,arw,2025-09-27T12:34:03Z,0,ARW,61313024,2025:09:27 12:33:59,452,6.25e-4,2.8,100,-0.7,1,1,70,3,1.79727612445689,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,452
A1205646.JPG,A1205646,JPG,jpg,2025-09-27T12:34:13Z,0,JPEG,12808515,2025:09:27 12:34:08,569,6.25e-4,2.8,100,-0.7,1,1,70,3,1.4608807495223,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,569
A1205646.ARW,A1205646,RAW,arw,2025-09-27T12:34:13Z,0,ARW,69697536,2025:09:27 12:34:08,569,6.25e-4,2.8,100,-0.7,1,1,70,3,1.4608807495223,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,569
A1205647.JPG,A1205647,JPG,jpg,2025-09-27T12:34:15Z,0,JPEG,12484436,2025:09:27 12:34:09,691,6.25e-4,2.8,100,-0.7,1,1,70,3,1.58676621256932,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,691
A1205647.ARW,A1205647,RAW,arw,2025-09-27T12:34:15Z,0,ARW,68481024,2025:09:27 12:34:09,691,6.25e-4,2.8,100,-0.7,1,1,70,3,1.58676621256932,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,691
A1205648.JPG,A1205648,JPG,jpg,2025-09-27T12:34:18Z,0,JPEG,9451127,2025:09:27 12:34:11,713,6.25e-4,2.8,100,-0.7,1,1,70,3,1.79727612445689,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,713
A1205648.ARW,A1205648,RAW,arw,2025-09-27T12:34:18Z,0,ARW,63401984,2025:09:27 12:34:11,713,6.25e-4,2.8,100,-0.7,1,1,70,3,1.79727612445689,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,713
A1205649.JPG,A1205649,JPG,jpg,2025-09-27T12:39:45Z,0,JPEG,7984288,2025:09:27 12:39:44,147,6.25e-4,2.8,100,-0.7,1,1,70,3,2.62088654185499,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,147
A1205649.ARW,A1205649,RAW,arw,2025-09-27T12:39:45Z,0,ARW,55463936,2025:09:27 12:39:44,147,6.25e-4,2.8,100,-0.7,1,1,70,3,2.62088654185499,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,147
A1205650.JPG,A1205650,JPG,jpg,2025-09-27T12:39:46Z,0,JPEG,8990410,2025:09:27 12:39:46,007,6.25e-4,2.8,100,-0.7,1,1,70,3,2.97492060241826,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,7
A1205650.ARW,A1205650,RAW,arw,2025-09-27T12:39:46Z,0,ARW,56631296,2025:09:27 12:39:46,007,6.25e-4,2.8,100,-0.7,1,1,70,3,2.97492060241826,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,223,0,7
A1205651.JPG,A1205651,JPG,jpg,2025-09-27T12:39:53Z,0,JPEG,10670657,2025:09:27 12:39:52,168,6.25e-4,2.8,500,-0.7,1,1,50,3,3.69412363122141,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,168
A1205651.ARW,A1205651,RAW,arw,2025-09-27T12:39:53Z,0,ARW,62992384,2025:09:27 12:39:52,168,6.25e-4,2.8,500,-0.7,1,1,50,3,3.69412363122141,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,168
A1205653.JPG,A1205653,JPG,jpg,2025-09-27T12:39:56Z,0,JPEG,12002740,2025:09:27 12:39:54,278,6.25e-4,2.8,400,-0.7,1,1,50,3,3.53962474452882,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,278
A1205653.ARW,A1205653,RAW,arw,2025-09-27T12:39:56Z,0,ARW,63074304,2025:09:27 12:39:54,278,6.25e-4,2.8,400,-0.7,1,1,50,3,3.53962474452882,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,278
A1205654.JPG,A1205654,JPG,jpg,2025-09-27T12:39:58Z,0,JPEG,12367307,2025:09:27 12:39:55,377,6.25e-4,2.8,160,-0.7,1,1,50,3,3.53962474452882,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,377
A1205654.ARW,A1205654,RAW,arw,2025-09-27T12:39:58Z,0,ARW,59654144,2025:09:27 12:39:55,377,6.25e-4,2.8,160,-0.7,1,1,50,3,3.53962474452882,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,377
A1205655.JPG,A1205655,JPG,jpg,2025-09-27T12:40:01Z,0,JPEG,12960158,2025:09:27 12:39:56,500,6.25e-4,2.8,200,-0.7,1,1,50,3,3.39167610376772,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,500
A1205655.ARW,A1205655,RAW,arw,2025-09-27T12:40:01Z,0,ARW,60280832,2025:09:27 12:39:56,500,6.25e-4,2.8,200,-0.7,1,1,50,3,3.39167610376772,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,500
A1205652.JPG,A1205652,JPG,jpg,2025-09-27T12:40:01Z,0,JPEG,10955960,2025:09:27 12:39:52,968,6.25e-4,2.8,500,-0.7,1,1,50,3,3.69412363122141,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,968
A1205652.ARW,A1205652,RAW,arw,2025-09-27T12:40:01Z,0,ARW,63455232,2025:09:27 12:39:52,968,6.25e-4,2.8,500,-0.7,1,1,50,3,3.69412363122141,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,968
A1205657.JPG,A1205657,JPG,jpg,2025-09-27T12:40:09Z,0,JPEG,10057927,2025:09:27 12:40:07,249,6.25e-4,2.8,320,-1.3,1,1,132,3,4.17691625767077,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,249
A1205657.ARW,A1205657,RAW,arw,2025-09-27T12:40:09Z,0,ARW,58920960,2025:09:27 12:40:07,249,6.25e-4,2.8,320,-1.3,1,1,132,3,4.17691625767077,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,249
A1205656.JPG,A1205656,JPG,jpg,2025-09-27T12:40:10Z,0,JPEG,10249210,2025:09:27 12:40:04,655,6.25e-4,2.8,250,-1.3,1,1,132,3,4.17691625767077,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,655
A1205656.ARW,A1205656,RAW,arw,2025-09-27T12:40:10Z,0,ARW,58388480,2025:09:27 12:40:04,655,6.25e-4,2.8,250,-1.3,1,1,132,3,4.17691625767077,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,655
A1205658.JPG,A1205658,JPG,jpg,2025-09-27T12:40:12Z,0,JPEG,9710827,2025:09:27 12:40:07,558,6.25e-4,2.8,250,-1.3,1,1,132,3,4.17691625767077,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,558
A1205658.ARW,A1205658,RAW,arw,2025-09-27T12:40:12Z,0,ARW,57921536,2025:09:27 12:40:07,558,6.25e-4,2.8,250,-1.3,1,1,132,3,4.17691625767077,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,558
A1205660.JPG,A1205660,JPG,jpg,2025-09-27T12:40:46Z,0,JPEG,8878797,2025:09:27 12:40:44,212,6.25e-4,2.8,100,-1.3,1,1,85,3,2.805,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,212
A1205660.ARW,A1205660,RAW,arw,2025-09-27T12:40:46Z,0,ARW,56635392,2025:09:27 12:40:44,212,6.25e-4,2.8,100,-1.3,1,1,85,3,2.805,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,212
A1205659.JPG,A1205659,JPG,jpg,2025-09-27T12:40:47Z,0,JPEG,12829722,2025:09:27 12:40:42,597,6.25e-4,2.8,100,-1.3,1,1,50,3,2.31274169979695,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,597
A1205659.ARW,A1205659,RAW,arw,2025-09-27T12:40:47Z,0,ARW,62009344,2025:09:27 12:40:42,597,6.25e-4,2.8,100,-1.3,1,1,50,3,2.31274169979695,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,597
A1205661.JPG,A1205661,JPG,jpg,2025-09-27T12:40:48Z,0,JPEG,9729018,2025:09:27 12:40:45,315,6.25e-4,2.8,100,-1.3,1,1,85,3,2.805,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,315
A1205661.ARW,A1205661,RAW,arw,2025-09-27T12:40:48Z,0,ARW,56610816,2025:09:27 12:40:45,315,6.25e-4,2.8,100,-1.3,1,1,85,3,2.805,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,315
A1205662.JPG,A1205662,JPG,jpg,2025-09-27T12:40:52Z,0,JPEG,8249580,2025:09:27 12:40:46,608,6.25e-4,2.8,100,-1.3,1,1,85,3,2.68968092350012,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,608
A1205662.ARW,A1205662,RAW,arw,2025-09-27T12:40:52Z,0,ARW,57892864,2025:09:27 12:40:46,608,6.25e-4,2.8,100,-1.3,1,1,85,3,2.68968092350012,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,608
A1205663.JPG,A1205663,JPG,jpg,2025-09-27T12:41:09Z,0,JPEG,8465848,2025:09:27 12:41:02,774,6.25e-4,2.8,100,-1.3,1,1,86,3,1.87045122719979,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,774
A1205663.ARW,A1205663,RAW,arw,2025-09-27T12:41:09Z,0,ARW,54939648,2025:09:27 12:41:02,774,6.25e-4,2.8,100,-1.3,1,1,86,3,1.87045122719979,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,774
A1205664.JPG,A1205664,JPG,jpg,2025-09-27T12:41:12Z,0,JPEG,9552323,2025:09:27 12:41:04,820,6.25e-4,2.8,100,-1.3,1,1,86,3,1.29430148633683,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,820
A1205664.ARW,A1205664,RAW,arw,2025-09-27T12:41:12Z,0,ARW,56836096,2025:09:27 12:41:04,820,6.25e-4,2.8,100,-1.3,1,1,86,3,1.29430148633683,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,820
A1205665.JPG,A1205665,JPG,jpg,2025-09-27T12:41:23Z,0,JPEG,11201133,2025:09:27 12:41:17,640,6.25e-4,6.3,100,-1.3,1,1,86,3,1.79479634941311,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,640
A1205665.ARW,A1205665,RAW,arw,2025-09-27T12:41:23Z,0,ARW,58146816,2025:09:27 12:41:17,640,6.25e-4,6.3,100,-1.3,1,1,86,3,1.79479634941311,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,640
A1205666.JPG,A1205666,JPG,jpg,2025-09-27T12:41:25Z,0,JPEG,12304056,2025:09:27 12:41:20,528,6.25e-4,7.1,160,0,1,1,86,3,1.94945563258516,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,528
A1205666.ARW,A1205666,RAW,arw,2025-09-27T12:41:25Z,0,ARW,59809792,2025:09:27 12:41:20,528,6.25e-4,7.1,160,0,1,1,86,3,1.94945563258516,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,528
A1205667.JPG,A1205667,JPG,jpg,2025-09-27T12:41:27Z,0,JPEG,11596704,2025:09:27 12:41:21,664,6.25e-4,7.1,250,0,1,1,86,3,2.20808209576133,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,664
A1205667.ARW,A1205667,RAW,arw,2025-09-27T12:41:27Z,0,ARW,60862464,2025:09:27 12:41:21,664,6.25e-4,7.1,250,0,1,1,86,3,2.20808209576133,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,664
A1205668.JPG,A1205668,JPG,jpg,2025-09-27T12:41:27Z,0,JPEG,11148873,2025:09:27 12:41:22,576,6.25e-4,7.1,200,0,1,1,86,3,2.30203469676217,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,576
A1205668.ARW,A1205668,RAW,arw,2025-09-27T12:41:27Z,0,ARW,58454016,2025:09:27 12:41:22,576,6.25e-4,7.1,200,0,1,1,86,3,2.30203469676217,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,576
A1205669.JPG,A1205669,JPG,jpg,2025-09-27T12:41:28Z,0,JPEG,9749192,2025:09:27 12:41:26,221,6.25e-4,7.1,400,0,1,1,86,3,1.58653864014739,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,221
A1205669.ARW,A1205669,RAW,arw,2025-09-27T12:41:28Z,0,ARW,59834368,2025:09:27 12:41:26,221,6.25e-4,7.1,400,0,1,1,86,3,1.58653864014739,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,221
A1205670.JPG,A1205670,JPG,jpg,2025-09-27T12:41:30Z,0,JPEG,13435129,2025:09:27 12:41:30,003,6.25e-4,8,500,0,1,1,86,3,6.35389264570083,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,3
A1205670.ARW,A1205670,RAW,arw,2025-09-27T12:41:30Z,0,ARW,63139840,2025:09:27 12:41:30,003,6.25e-4,8,500,0,1,1,86,3,6.35389264570083,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,3
A1205671.JPG,A1205671,JPG,jpg,2025-09-27T12:41:36Z,0,JPEG,13620090,2025:09:27 12:41:30,620,6.25e-4,8,500,0,1,1,86,3,6.35389264570083,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,620
A1205671.ARW,A1205671,RAW,arw,2025-09-27T12:41:36Z,0,ARW,64204800,2025:09:27 12:41:30,620,6.25e-4,8,500,0,1,1,86,3,6.35389264570083,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,620
A1205673.JPG,A1205673,JPG,jpg,2025-09-27T12:41:38Z,0,JPEG,13084002,2025:09:27 12:41:38,016,6.25e-4,6.3,160,0,1,1,150,3,6.37482986232485,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,16
A1205673.ARW,A1205673,RAW,arw,2025-09-27T12:41:38Z,0,ARW,60243968,2025:09:27 12:41:38,016,6.25e-4,6.3,160,0,1,1,150,3,6.37482986232485,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,16
A1205672.JPG,A1205672,JPG,jpg,2025-09-27T12:41:42Z,0,JPEG,12953860,2025:09:27 12:41:36,619,6.25e-4,6.3,160,0,1,1,150,3,6.37482986232485,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,619
A1205672.ARW,A1205672,RAW,arw,2025-09-27T12:41:42Z,0,ARW,60387328,2025:09:27 12:41:36,619,6.25e-4,6.3,160,0,1,1,150,3,6.37482986232485,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,619
A1205674.JPG,A1205674,JPG,jpg,2025-09-27T12:41:47Z,0,JPEG,26362454,2025:09:27 12:41:45,232,6.25e-4,6.3,1000,0,1,1,50,3,31.8415599890812,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,232
A1205674.ARW,A1205674,RAW,arw,2025-09-27T12:41:47Z,0,ARW,80089088,2025:09:27 12:41:45,232,6.25e-4,6.3,1000,0,1,1,50,3,31.8415599890812,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,232
A1205675.JPG,A1205675,JPG,jpg,2025-09-27T12:41:52Z,0,JPEG,25598487,2025:09:27 12:41:46,658,6.25e-4,6.3,1000,0,1,1,50,3,22.5300276527782,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,658
A1205675.ARW,A1205675,RAW,arw,2025-09-27T12:41:52Z,0,ARW,79425536,2025:09:27 12:41:46,658,6.25e-4,6.3,1000,0,1,1,50,3,22.5300276527782,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,658
A1205676.JPG,A1205676,JPG,jpg,2025-09-27T12:42:02Z,0,JPEG,15310230,2025:09:27 12:41:59,333,6.25e-4,6.3,250,0,1,1,50,3,4.7758436670064,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,333
A1205676.ARW,A1205676,RAW,arw,2025-09-27T12:42:02Z,0,ARW,63500288,2025:09:27 12:41:59,333,6.25e-4,6.3,250,0,1,1,50,3,4.7758436670064,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,333
A1205677.JPG,A1205677,JPG,jpg,2025-09-27T12:42:02Z,0,JPEG,14702351,2025:09:27 12:42:01,176,6.25e-4,6.3,250,0,1,1,50,3,4.98507464130541,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,176
A1205677.ARW,A1205677,RAW,arw,2025-09-27T12:42:02Z,0,ARW,62636032,2025:09:27 12:42:01,176,6.25e-4,6.3,250,0,1,1,50,3,4.98507464130541,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,176
A1205678.JPG,A1205678,JPG,jpg,2025-09-27T12:42:06Z,0,JPEG,16836291,2025:09:27 12:42:02,402,6.25e-4,6.3,250,0,1,1,50,3,3.85546276800871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,402
A1205678.ARW,A1205678,RAW,arw,2025-09-27T12:42:06Z,0,ARW,65753088,2025:09:27 12:42:02,402,6.25e-4,6.3,250,0,1,1,50,3,3.85546276800871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,402
A1205681.JPG,A1205681,JPG,jpg,2025-09-27T12:42:08Z,0,JPEG,11793910,2025:09:27 12:42:08,049,6.25e-4,6.3,125,0,1,1,150,3,3.54411254969543,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,49
A1205681.ARW,A1205681,RAW,arw,2025-09-27T12:42:08Z,0,ARW,59265024,2025:09:27 12:42:08,049,6.25e-4,6.3,125,0,1,1,150,3,3.54411254969543,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,49
A1205679.JPG,A1205679,JPG,jpg,2025-09-27T12:42:12Z,0,JPEG,9689260,2025:09:27 12:42:04,897,6.25e-4,6.3,125,0,1,1,150,3,4.01517679667821,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,897
A1205679.ARW,A1205679,RAW,arw,2025-09-27T12:42:12Z,0,ARW,57434112,2025:09:27 12:42:04,897,6.25e-4,6.3,125,0,1,1,150,3,4.01517679667821,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,897
A1205680.JPG,A1205680,JPG,jpg,2025-09-27T12:42:15Z,0,JPEG,10412678,2025:09:27 12:42:06,929,6.25e-4,6.3,250,0,1,1,150,3,5.16251415565159,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,929
A1205680.ARW,A1205680,RAW,arw,2025-09-27T12:42:15Z,0,ARW,59330560,2025:09:27 12:42:06,929,6.25e-4,6.3,250,0,1,1,150,3,5.16251415565159,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,929
A1205682.JPG,A1205682,JPG,jpg,2025-09-27T12:42:29Z,0,JPEG,11180806,2025:09:27 12:42:22,773,6.25e-4,6.3,250,0,1,1,50,3,2.51753732065271,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,773
A1205682.ARW,A1205682,RAW,arw,2025-09-27T12:42:29Z,0,ARW,59146240,2025:09:27 12:42:22,773,6.25e-4,6.3,250,0,1,1,50,3,2.51753732065271,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,773
A1205683.JPG,A1205683,JPG,jpg,2025-09-27T12:42:45Z,0,JPEG,12606092,2025:09:27 12:42:45,020,6.25e-4,6.3,500,0,1,1,50,3,1.08747164372081,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,20
A1205683.ARW,A1205683,RAW,arw,2025-09-27T12:42:45Z,0,ARW,62578688,2025:09:27 12:42:45,020,6.25e-4,6.3,500,0,1,1,50,3,1.08747164372081,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,20
A1205685.JPG,A1205685,JPG,jpg,2025-09-27T12:42:53Z,0,JPEG,11238933,2025:09:27 12:42:50,347,6.25e-4,6.3,400,0,1,1,100,3,1.18340443754951,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,347
A1205685.ARW,A1205685,RAW,arw,2025-09-27T12:42:53Z,0,ARW,61108224,2025:09:27 12:42:50,347,6.25e-4,6.3,400,0,1,1,100,3,1.18340443754951,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,347
A1205684.JPG,A1205684,JPG,jpg,2025-09-27T12:42:56Z,0,JPEG,9114368,2025:09:27 12:42:47,975,6.25e-4,6.3,200,0,1,1,150,3,1.51654636170803,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,975
A1205684.ARW,A1205684,RAW,arw,2025-09-27T12:42:56Z,0,ARW,57401344,2025:09:27 12:42:47,975,6.25e-4,6.3,200,0,1,1,150,3,1.51654636170803,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,975
A1205686.JPG,A1205686,JPG,jpg,2025-09-27T12:42:59Z,0,JPEG,11774876,2025:09:27 12:42:52,730,6.25e-4,6.3,400,0,1,1,84,3,1.1662495030699,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,730
A1205686.ARW,A1205686,RAW,arw,2025-09-27T12:42:59Z,0,ARW,61816832,2025:09:27 12:42:52,730,6.25e-4,6.3,400,0,1,1,84,3,1.1662495030699,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,730
